heron_id,metric_label,metric_date_range,metric_value,metric_group,metric_unit,metric_description,iqr_distance,outlier_score,outlier_method,metric_name
eus_Yv7bLyyzzBKC5PbqpTekjL,weekday_balance_average,last_90_days,133281.7383,balance,amount,Average weekday balance,1.515535669330002,1.515535669330002,IQR,weekday_balance_average
eus_hQQAczvNL22DccZZnWHFfs,weekday_balance_average,last_90_days,383988.0564,balance,amount,Average weekday balance,6.276183733054476,6.276183733054476,IQR,weekday_balance_average
eus_azu6FC38NqeSvzwSeYYwd8,weekday_balance_average,last_90_days,147504.53527272728,balance,amount,Average weekday balance,1.7856115548605487,1.7856115548605487,IQR,weekday_balance_average
eus_nuVQArfKx6t8Lku7kCPcZ7,weekday_balance_average,last_90_days,151732.4738,balance,amount,Average weekday balance,1.8658956399045425,1.8658956399045425,IQR,weekday_balance_average
eus_8Qki65WCbMyU7QFMrgn8h4,weekday_balance_average,last_90_days,190002.7246031746,balance,amount,Average weekday balance,2.59260726315016,2.59260726315016,IQR,weekday_balance_average
eus_HrshvesEBrt9g9RJ5UmdUS,weekday_balance_average,last_90_days,396201.6288,balance,amount,Average weekday balance,6.5081065670615,6.5081065670615,IQR,weekday_balance_average
eus_nvQR6zyUMhoqUhp7bdweyG,weekday_balance_average,last_90_days,243479.87953846157,balance,amount,Average weekday balance,3.6080819269941724,3.6080819269941724,IQR,weekday_balance_average
eus_Xq9h3mDXjbWMiV6e8yrA5m,weekday_balance_average,last_90_days,248333.2973,balance,amount,Average weekday balance,3.7002432017638727,3.7002432017638727,IQR,weekday_balance_average
eus_USdpgqaWvmNVzm5wKPQDwf,weekday_balance_average,last_90_days,793192521.0,balance,amount,Average weekday balance,15060.872477380231,15060.872477380231,IQR,weekday_balance_average
eus_8MYHvzxb8gbUXobiuEDCQi,weekday_balance_average,last_90_days,-30379923.68,balance,amount,Average weekday balance,576.8979924521099,576.8979924521099,IQR,weekday_balance_average
eus_BDSQvH2xoXXbhW6kZh4qeh,weekday_balance_average,last_90_days,721990.1501851851,balance,amount,Average weekday balance,12.69448633311671,12.69448633311671,IQR,weekday_balance_average
eus_9o4fEK4vxqyBhi9pkggaNh,weekday_balance_average,last_90_days,179376.9153,balance,amount,Average weekday balance,2.3908343725902723,2.3908343725902723,IQR,weekday_balance_average
eus_4C4mJ7cAbSFhHGkpo4dYs4,weekday_balance_average,last_90_days,19857337.973809525,balance,amount,Average weekday balance,376.0545215153794,376.0545215153794,IQR,weekday_balance_average
eus_Tzt8RYKaMRadwVU9NxXm7J,weekday_balance_average,last_90_days,501590.7043076923,balance,amount,Average weekday balance,8.50933374815426,8.50933374815426,IQR,weekday_balance_average
eus_7DuThxadz3Dh4TcmQ8E3Z6,weekday_balance_average,last_90_days,440492.82174603175,balance,amount,Average weekday balance,7.349149519375406,7.349149519375406,IQR,weekday_balance_average
eus_YzkQef93nMj7vroz5J2D8A,weekday_balance_average,last_90_days,225902.2509090909,balance,amount,Average weekday balance,3.2743013332960778,3.2743013332960778,IQR,weekday_balance_average
eus_kPBKyJuR8PakMDE6xtAT6r,weekday_balance_average,last_90_days,402368.3134,balance,amount,Average weekday balance,6.625205391387418,6.625205391387418,IQR,weekday_balance_average
eus_VcWE4v8qPbd2SuvPNuneRM,weekday_balance_average,last_90_days,179752.84672413793,balance,amount,Average weekday balance,2.3979729130944714,2.3979729130944714,IQR,weekday_balance_average
eus_j9FrAYZf5sjk2JnpqTzwP7,weekday_balance_average,last_90_days,374533.1619354839,balance,amount,Average weekday balance,6.096645277995422,6.096645277995422,IQR,weekday_balance_average
eus_JWDXcdPcNFN9Kh4CT9n9vr,weekday_balance_average,last_90_days,479291.8233,balance,amount,Average weekday balance,8.085901560656897,8.085901560656897,IQR,weekday_balance_average
eus_G6KCnP2tHugxkfsSiu2ukK,weekday_balance_average,last_90_days,155452.2764,balance,amount,Average weekday balance,1.936530760628001,1.936530760628001,IQR,weekday_balance_average
eus_FM3WiujqyqTvuE9TnNshF8,weekday_balance_average,last_90_days,1029181.596,balance,amount,Average weekday balance,18.52772728529605,18.52772728529605,IQR,weekday_balance_average
eus_7tvs6ugWBFkE7dg3Zx9XJB,weekday_balance_average,last_90_days,311181.76015873015,balance,amount,Average weekday balance,4.893669100576405,4.893669100576405,IQR,weekday_balance_average
eus_iRU2FbRmR8vgitDKwLKSwF,weekday_balance_average,last_90_days,508853.5411,balance,amount,Average weekday balance,8.647247344327193,8.647247344327193,IQR,weekday_balance_average
eus_L8qwooxABDqcjUFLJSfoW9,weekday_balance_average,last_90_days,2583592.7919565216,balance,amount,Average weekday balance,48.044353377305406,48.044353377305406,IQR,weekday_balance_average
eus_ZFVVDbifbVUm3z4jKKunfV,weekday_balance_average,last_90_days,150347.7853846154,balance,amount,Average weekday balance,1.8396018700724912,1.8396018700724912,IQR,weekday_balance_average
eus_eWLL6BrcgTf4z84RJoKJZ4,weekday_balance_average,last_90_days,142813.9088,balance,amount,Average weekday balance,1.6965415146466565,1.6965415146466565,IQR,weekday_balance_average
eus_iepXhAnQZuuaiXdHaziG4j,weekday_balance_average,last_90_days,198653.1544,balance,amount,Average weekday balance,2.756869784233554,2.756869784233554,IQR,weekday_balance_average
eus_cmRvYbEoQmV5Unz9MbFdCt,weekday_balance_average,last_90_days,155459.9948,balance,amount,Average weekday balance,1.936677324888102,1.936677324888102,IQR,weekday_balance_average
eus_JQaMd22oWdbsWTz8RZpS8P,weekday_balance_average,last_90_days,422089.3539,balance,amount,Average weekday balance,6.9996871116028165,6.9996871116028165,IQR,weekday_balance_average
eus_8wwto9svqPLZyvrnGFbsnT,weekday_balance_average,last_90_days,577946.985,balance,amount,Average weekday balance,9.959258834150875,9.959258834150875,IQR,weekday_balance_average
eus_BzdrzfwKjBn5dFAQz8whNe,weekday_balance_average,last_90_days,243638.8956,balance,amount,Average weekday balance,3.611101473973288,3.611101473973288,IQR,weekday_balance_average
