heron_id,metric_label,metric_date_range,metric_value,metric_group,metric_unit,metric_description,metric_value_transformed,iqr_distance,outlier_score,outlier_method,metric_name
eus_fNGtPJFUkEYyVWo5EE8uFd,balance_average,last_365_days,-1087.5427,balance,amount,Average balance,-6.992595108201012,3.1725060544491432,3.1725060544491432,IQR,balance_average
eus_fNGtPJFUkEYyVWo5EE8uFd,balance_average,last_1_calendar_months,-172.6245161,balance,amount,Average balance,-5.156895014029588,2.7449219516448515,2.7449219516448515,IQR,balance_average
eus_fNGtPJFUkEYyVWo5EE8uFd,balance_average,last_3_calendar_months,-1181.875543,balance,amount,Average balance,-7.075703653879333,3.1918642780784086,3.1918642780784086,IQR,balance_average
eus_fNGtPJFUkEYyVWo5EE8uFd,balance_average,last_6_calendar_months,-1118.334917,balance,amount,Average balance,-7.0204899637986315,3.179003519280917,3.179003519280917,IQR,balance_average
eus_fNGtPJFUkEYyVWo5EE8uFd,balance_average,last_12_calendar_months,-1109.694082,balance,amount,Average balance,-7.012740397987456,3.177198436220228,3.177198436220228,IQR,balance_average
eus_SNFeqFoVWBvTSeiuEW9G5x,balance_average,last_180_days,-42.57446809,balance,amount,Average balance,-3.7744713845616444,2.42291817271695,2.42291817271695,IQR,balance_average
eus_SNFeqFoVWBvTSeiuEW9G5x,balance_average,last_365_days,-1458.972069,balance,amount,Average balance,-7.286172583697468,3.240888173000137,3.240888173000137,IQR,balance_average
eus_SNFeqFoVWBvTSeiuEW9G5x,balance_average,last_3_calendar_months,0.1419816260599906,balance,amount,Average balance,0.1327650218399283,1.5128173460186944,1.5128173460186944,IQR,balance_average
eus_SNFeqFoVWBvTSeiuEW9G5x,balance_average,last_6_calendar_months,-42.57333333,balance,amount,Average balance,-3.7744453423670836,2.4229121067868826,2.4229121067868826,IQR,balance_average
eus_SNFeqFoVWBvTSeiuEW9G5x,balance_average,last_12_calendar_months,-1458.972069,balance,amount,Average balance,-7.286172583697468,3.240888173000137,3.240888173000137,IQR,balance_average
eus_VURGCTZTKUJ8646AdjcfYv,balance_average,last_90_days,-1755.009888,balance,amount,Average balance,-7.470799405158707,3.2838927433320593,3.2838927433320593,IQR,balance_average
eus_VURGCTZTKUJ8646AdjcfYv,balance_average,last_120_days,-3032.025546,balance,amount,Average balance,-8.017315930336922,3.41119119411278,3.41119119411278,IQR,balance_average
eus_VURGCTZTKUJ8646AdjcfYv,balance_average,last_180_days,-2345.988492,balance,amount,Average balance,-7.760888292558218,3.35146227554816,3.35146227554816,IQR,balance_average
eus_VURGCTZTKUJ8646AdjcfYv,balance_average,last_365_days,-3700.439588,balance,amount,Average balance,-8.216477100798999,3.4575812066512484,3.4575812066512484,IQR,balance_average
eus_VURGCTZTKUJ8646AdjcfYv,balance_average,last_1_calendar_months,-138.5051613,balance,amount,Average balance,-4.938101599143298,2.693959059448745,2.693959059448745,IQR,balance_average
eus_VURGCTZTKUJ8646AdjcfYv,balance_average,last_3_calendar_months,-4432.972174,balance,amount,Average balance,-8.397051114558911,3.4996417686724928,3.4996417686724928,IQR,balance_average
eus_VURGCTZTKUJ8646AdjcfYv,balance_average,last_6_calendar_months,-3170.142099,balance,amount,Average balance,-8.061847085580991,3.42156370219421,3.42156370219421,IQR,balance_average
eus_VURGCTZTKUJ8646AdjcfYv,balance_average,last_12_calendar_months,-4220.326192,balance,amount,Average balance,-8.347904621166734,3.4881942237550017,3.4881942237550017,IQR,balance_average
eus_km6xDtkGoEj7eCvMX4uydJ,balance_average,last_1_calendar_months,-231.0596774,balance,amount,Average balance,-5.446994568760715,2.812493968570428,2.812493968570428,IQR,balance_average
eus_m8iYji48xpwxf8gSf49Njd,balance_average,last_12_calendar_months,-37.7540274,balance,amount,Average balance,-3.657234683301932,2.395610580434838,2.395610580434838,IQR,balance_average
eus_HdpofDnJUtipFcK2gLfrvy,balance_average,last_30_days,-408.4995,balance,amount,Average balance,-6.014935682291158,2.944782784290185,2.944782784290185,IQR,balance_average
eus_HdpofDnJUtipFcK2gLfrvy,balance_average,last_365_days,-1352.784901,balance,amount,Average balance,-7.210659578961639,3.223299155882066,3.223299155882066,IQR,balance_average
eus_HdpofDnJUtipFcK2gLfrvy,balance_average,last_12_calendar_months,-1275.266658,balance,amount,Average balance,-7.1516944216953595,3.209564579114069,3.209564579114069,IQR,balance_average
eus_XEMkvLk6s4oqhHuQhXKJt5,balance_average,last_30_days,-8221.172143,balance,amount,Average balance,-9.014589704115323,3.643483175338482,3.643483175338482,IQR,balance_average
eus_XEMkvLk6s4oqhHuQhXKJt5,balance_average,last_90_days,-5048.4525,balance,amount,Average balance,-8.5270351005504,3.5299185476548374,3.5299185476548374,IQR,balance_average
eus_XEMkvLk6s4oqhHuQhXKJt5,balance_average,last_120_days,-2919.073136,balance,amount,Average balance,-7.97936394152401,3.4023511514839586,3.4023511514839586,IQR,balance_average
eus_XEMkvLk6s4oqhHuQhXKJt5,balance_average,last_180_days,-1493.457528,balance,amount,Average balance,-7.3095185624509815,3.2463260816275343,3.2463260816275343,IQR,balance_average
eus_XEMkvLk6s4oqhHuQhXKJt5,balance_average,last_365_days,-223.2275482,balance,amount,Average balance,-5.4126613764171365,2.8044968413211304,2.8044968413211304,IQR,balance_average
eus_XEMkvLk6s4oqhHuQhXKJt5,balance_average,last_1_calendar_months,-3335.715806,balance,amount,Average balance,-8.112742310605642,3.433418573912245,3.433418573912245,IQR,balance_average
eus_XEMkvLk6s4oqhHuQhXKJt5,balance_average,last_3_calendar_months,-1200.54837,balance,amount,Average balance,-7.091366312377011,3.1955125340231154,3.1955125340231154,IQR,balance_average
eus_XEMkvLk6s4oqhHuQhXKJt5,balance_average,last_6_calendar_months,-1880.948177,balance,amount,Average balance,-7.540062783634424,3.300026053798604,3.300026053798604,IQR,balance_average
eus_XEMkvLk6s4oqhHuQhXKJt5,balance_average,last_12_calendar_months,-191.8294795,balance,amount,Average balance,-5.261806272459085,2.769358615592343,2.769358615592343,IQR,balance_average
eus_mw3yFk6qmBrVH4cPFi6rD7,balance_average,last_30_days,0.0,balance,amount,Average balance,0.0,1.5437419033183668,1.5437419033183668,IQR,balance_average
eus_mw3yFk6qmBrVH4cPFi6rD7,balance_average,last_90_days,0.0,balance,amount,Average balance,0.0,1.5437419033183668,1.5437419033183668,IQR,balance_average
eus_mw3yFk6qmBrVH4cPFi6rD7,balance_average,last_120_days,0.0,balance,amount,Average balance,0.0,1.5437419033183668,1.5437419033183668,IQR,balance_average
eus_mw3yFk6qmBrVH4cPFi6rD7,balance_average,last_180_days,0.0,balance,amount,Average balance,0.0,1.5437419033183668,1.5437419033183668,IQR,balance_average
eus_mw3yFk6qmBrVH4cPFi6rD7,balance_average,last_365_days,0.0,balance,amount,Average balance,0.0,1.5437419033183668,1.5437419033183668,IQR,balance_average
eus_mw3yFk6qmBrVH4cPFi6rD7,balance_average,last_1_calendar_months,0.0,balance,amount,Average balance,0.0,1.5437419033183668,1.5437419033183668,IQR,balance_average
eus_mw3yFk6qmBrVH4cPFi6rD7,balance_average,last_3_calendar_months,0.0,balance,amount,Average balance,0.0,1.5437419033183668,1.5437419033183668,IQR,balance_average
eus_mw3yFk6qmBrVH4cPFi6rD7,balance_average,last_6_calendar_months,0.0,balance,amount,Average balance,0.0,1.5437419033183668,1.5437419033183668,IQR,balance_average
eus_mw3yFk6qmBrVH4cPFi6rD7,balance_average,last_12_calendar_months,0.0,balance,amount,Average balance,0.0,1.5437419033183668,1.5437419033183668,IQR,balance_average
eus_XfSZrE8sgkpYtdwsXANmAP,balance_average,last_30_days,-8830.170357,balance,amount,Average balance,-9.086042828076533,3.6601265366361826,3.6601265366361826,IQR,balance_average
eus_XfSZrE8sgkpYtdwsXANmAP,balance_average,last_90_days,-9893.372273,balance,amount,Average balance,-9.199721417216862,3.686605348561921,3.686605348561921,IQR,balance_average
eus_XfSZrE8sgkpYtdwsXANmAP,balance_average,last_120_days,-7676.840254,balance,amount,Average balance,-8.94609356966574,3.6275285767157657,3.6275285767157657,IQR,balance_average
eus_XfSZrE8sgkpYtdwsXANmAP,balance_average,last_180_days,-13750.02517,balance,amount,Average balance,-9.528868658133604,3.7632726256104725,3.7632726256104725,IQR,balance_average
eus_XfSZrE8sgkpYtdwsXANmAP,balance_average,last_365_days,-9463.667713,balance,amount,Average balance,-9.155320956106928,3.6762632826721453,3.6762632826721453,IQR,balance_average
eus_XfSZrE8sgkpYtdwsXANmAP,balance_average,last_1_calendar_months,-21568.19839,balance,amount,Average balance,-9.979021575503019,3.8681253909991535,3.8681253909991535,IQR,balance_average
eus_XfSZrE8sgkpYtdwsXANmAP,balance_average,last_3_calendar_months,-3095.011522,balance,amount,Average balance,-8.03786995627892,3.4159787815674685,3.4159787815674685,IQR,balance_average
eus_XfSZrE8sgkpYtdwsXANmAP,balance_average,last_6_calendar_months,-13795.23746,balance,amount,Average balance,-9.532151186144032,3.764037214989056,3.764037214989056,IQR,balance_average
eus_XfSZrE8sgkpYtdwsXANmAP,balance_average,last_12_calendar_months,-9324.629068,balance,amount,Average balance,-9.140521702612002,3.6728161370583856,3.6728161370583856,IQR,balance_average
eus_4L7xT3bRwEaKWLx3rfESpx,balance_average,last_90_days,-3544.594833,balance,amount,Average balance,-8.17346121981266,3.447561646846093,3.447561646846093,IQR,balance_average
eus_4L7xT3bRwEaKWLx3rfESpx,balance_average,last_120_days,-2858.830111,balance,amount,Average balance,-7.9585175003012925,3.3974954526172536,3.3974954526172536,IQR,balance_average
eus_4L7xT3bRwEaKWLx3rfESpx,balance_average,last_180_days,-420.5365333,balance,amount,Average balance,-6.043906448181741,2.951530857671131,2.951530857671131,IQR,balance_average
eus_4L7xT3bRwEaKWLx3rfESpx,balance_average,last_1_calendar_months,-7456.463871,balance,amount,Average balance,-8.916970671724135,3.6207450676736515,3.6207450676736515,IQR,balance_average
eus_4L7xT3bRwEaKWLx3rfESpx,balance_average,last_3_calendar_months,-2794.403587,balance,amount,Average balance,-7.935731771229492,3.3921880412634917,3.3921880412634917,IQR,balance_average
eus_4L7xT3bRwEaKWLx3rfESpx,balance_average,last_6_calendar_months,-291.3645304,balance,amount,Average balance,-5.67800141545601,2.866301698710813,2.866301698710813,IQR,balance_average
eus_4cy6KnLssDSQ4t29CojghK,balance_average,last_90_days,-1061.871477,balance,amount,Average balance,-6.968729465105614,3.1669471019692725,3.1669471019692725,IQR,balance_average
eus_4cy6KnLssDSQ4t29CojghK,balance_average,last_120_days,-1398.144407,balance,amount,Average balance,-7.243616190925348,3.2309756404029932,3.2309756404029932,IQR,balance_average
eus_4cy6KnLssDSQ4t29CojghK,balance_average,last_180_days,-1240.053652,balance,amount,Average balance,-7.123716017146806,3.2030476534763936,3.2030476534763936,IQR,balance_average
eus_4cy6KnLssDSQ4t29CojghK,balance_average,last_365_days,-234.5793113,balance,amount,Average balance,-5.462047635103324,2.816000234047558,2.816000234047558,IQR,balance_average
eus_4cy6KnLssDSQ4t29CojghK,balance_average,last_1_calendar_months,-315.8245161,balance,amount,Average balance,-5.758348043625369,2.8850165972000745,2.8850165972000745,IQR,balance_average
eus_4cy6KnLssDSQ4t29CojghK,balance_average,last_3_calendar_months,-1955.928261,balance,amount,Average balance,-7.579131309084925,3.309126167948884,3.309126167948884,IQR,balance_average
eus_4cy6KnLssDSQ4t29CojghK,balance_average,last_6_calendar_months,-1460.543039,balance,amount,Average balance,-7.287248032629504,3.241138674085895,3.241138674085895,IQR,balance_average
eus_4cy6KnLssDSQ4t29CojghK,balance_average,last_12_calendar_months,-229.0777534,balance,amount,Average balance,-5.438417310055246,2.810496093492825,2.810496093492825,IQR,balance_average
eus_4RZ4iqGxuXvxMEV4JMUgxQ,balance_average,last_365_days,-226.4341176,balance,amount,Average balance,-5.426860603483831,2.807804224583301,2.807804224583301,IQR,balance_average
eus_4RZ4iqGxuXvxMEV4JMUgxQ,balance_average,last_1_calendar_months,-1647.6275,balance,amount,Average balance,-7.407698402560094,3.2691948165476967,3.2691948165476967,IQR,balance_average
eus_4RZ4iqGxuXvxMEV4JMUgxQ,balance_average,last_6_calendar_months,-481.7572376,balance,amount,Average balance,-6.179513913635389,2.983117496814239,2.983117496814239,IQR,balance_average
eus_4RZ4iqGxuXvxMEV4JMUgxQ,balance_average,last_12_calendar_months,-387.1799452,balance,amount,Average balance,-5.961469008400949,2.9323289527204954,2.9323289527204954,IQR,balance_average
eus_jBwJzCp5YkEvGY66hKQCVQ,balance_average,last_90_days,-1920.275909,balance,amount,Average balance,-7.560744780253094,3.3048434490781893,3.3048434490781893,IQR,balance_average
eus_jBwJzCp5YkEvGY66hKQCVQ,balance_average,last_120_days,-2487.504661,balance,amount,Average balance,-7.819437271312728,3.3650999131068997,3.3650999131068997,IQR,balance_average
eus_jBwJzCp5YkEvGY66hKQCVQ,balance_average,last_180_days,-1413.814663,balance,amount,Average balance,-7.254753821286667,3.233569895151103,3.233569895151103,IQR,balance_average
eus_jBwJzCp5YkEvGY66hKQCVQ,balance_average,last_365_days,-243.8390083,balance,amount,Average balance,-5.500600885574404,2.824980326746364,2.824980326746364,IQR,balance_average
eus_jBwJzCp5YkEvGY66hKQCVQ,balance_average,last_1_calendar_months,-1984.640323,balance,amount,Average balance,-7.593696721959696,3.312518845770173,3.312518845770173,IQR,balance_average
eus_jBwJzCp5YkEvGY66hKQCVQ,balance_average,last_3_calendar_months,-3390.299674,balance,amount,Average balance,-8.128968511562142,3.437198094107258,3.437198094107258,IQR,balance_average
eus_jBwJzCp5YkEvGY66hKQCVQ,balance_average,last_6_calendar_months,-817.3483425,balance,amount,Average balance,-6.707288092532844,3.1060503492358644,3.1060503492358644,IQR,balance_average
eus_jBwJzCp5YkEvGY66hKQCVQ,balance_average,last_12_calendar_months,-315.8095342,balance,amount,Average balance,-5.758300754815698,2.88500558235984,2.88500558235984,IQR,balance_average
eus_5beYeqvedUK7SgvNZx72q3,balance_average,last_90_days,-698.1638158,balance,amount,Average balance,-6.54988507214408,3.069386937023101,3.069386937023101,IQR,balance_average
eus_5beYeqvedUK7SgvNZx72q3,balance_average,last_120_days,-548.495566,balance,amount,Average balance,-6.309000704657344,3.013278465667444,3.013278465667444,IQR,balance_average
eus_5beYeqvedUK7SgvNZx72q3,balance_average,last_1_calendar_months,-727.3522581,balance,amount,Average balance,-6.590784802185339,3.0789135881520937,3.0789135881520937,IQR,balance_average
eus_5beYeqvedUK7SgvNZx72q3,balance_average,last_3_calendar_months,-638.1145652,balance,amount,Average balance,-6.460083726570226,3.048469779640078,3.048469779640078,IQR,balance_average
eus_5beYeqvedUK7SgvNZx72q3,balance_average,last_6_calendar_months,-6007.268729,balance,amount,Average balance,-8.700891920972309,3.5704144940311227,3.5704144940311227,IQR,balance_average
eus_aAmfzDRnVV5NjhPbYuT6GX,balance_average,last_90_days,-21349.4509,balance,amount,Average balance,-9.968828137871698,3.865751064224361,3.865751064224361,IQR,balance_average
eus_aAmfzDRnVV5NjhPbYuT6GX,balance_average,last_120_days,-20010.32462,balance,amount,Average balance,-9.904053623287844,3.8506633313256917,3.8506633313256917,IQR,balance_average
eus_aAmfzDRnVV5NjhPbYuT6GX,balance_average,last_180_days,-13340.92654,balance,amount,Average balance,-9.498666727333152,3.7562377806893053,3.7562377806893053,IQR,balance_average
eus_aAmfzDRnVV5NjhPbYuT6GX,balance_average,last_365_days,-5068.190302,balance,amount,Average balance,-8.530936380083693,3.530827260964995,3.530827260964995,IQR,balance_average
eus_aAmfzDRnVV5NjhPbYuT6GX,balance_average,last_1_calendar_months,-16010.01581,balance,amount,Average balance,-9.681032252447698,3.798715634063133,3.798715634063133,IQR,balance_average
eus_aAmfzDRnVV5NjhPbYuT6GX,balance_average,last_3_calendar_months,-26607.37739,balance,amount,Average balance,-10.18898138466045,3.9170306979763594,3.9170306979763594,IQR,balance_average
eus_aAmfzDRnVV5NjhPbYuT6GX,balance_average,last_6_calendar_months,-13532.93215,balance,amount,Average balance,-9.512955303479767,3.75956597576398,3.75956597576398,IQR,balance_average
eus_aAmfzDRnVV5NjhPbYuT6GX,balance_average,last_12_calendar_months,-2984.474466,balance,amount,Average balance,-8.001513963279228,3.4075104894441033,3.4075104894441033,IQR,balance_average
eus_HayBiYNq88Wj4P2QtVAqNS,balance_average,last_30_days,-2716.847692,balance,amount,Average balance,-7.907595556349211,3.3856343573397987,3.3856343573397987,IQR,balance_average
eus_abUGXRrhm2mbHB4L2ZPGk3,balance_average,last_30_days,-276.5808,balance,amount,Average balance,-5.626112061975562,2.8542152676410115,2.8542152676410115,IQR,balance_average
eus_abUGXRrhm2mbHB4L2ZPGk3,balance_average,last_90_days,-94.06188235,balance,amount,Average balance,-4.554528072693999,2.604614431376298,2.604614431376298,IQR,balance_average
eus_abUGXRrhm2mbHB4L2ZPGk3,balance_average,last_120_days,-217.9886087,balance,amount,Average balance,-5.389019713395177,2.7989900598462354,2.7989900598462354,IQR,balance_average
eus_abUGXRrhm2mbHB4L2ZPGk3,balance_average,last_180_days,-29.4664,balance,amount,Average balance,-3.4166244370184593,2.3395659593067473,2.3395659593067473,IQR,balance_average
eus_abUGXRrhm2mbHB4L2ZPGk3,balance_average,last_365_days,-193.9266111,balance,amount,Average balance,-5.272623134391724,2.7718781547149427,2.7718781547149427,IQR,balance_average
eus_abUGXRrhm2mbHB4L2ZPGk3,balance_average,last_3_calendar_months,-201.3916304,balance,amount,Average balance,-5.310204584779646,2.7806318889426773,2.7806318889426773,IQR,balance_average
eus_abUGXRrhm2mbHB4L2ZPGk3,balance_average,last_6_calendar_months,-183.9872376,balance,amount,Average balance,-5.220286836752739,2.759687618286298,2.759687618286298,IQR,balance_average
eus_abUGXRrhm2mbHB4L2ZPGk3,balance_average,last_12_calendar_months,-207.5651233,balance,amount,Average balance,-5.340251334436686,2.787630587986755,2.787630587986755,IQR,balance_average
eus_USdpgqaWvmNVzm5wKPQDwf,balance_average,last_90_days,810817232.0746666,balance,amount,Average balance,20.51355322672506,2.2344183635069053,2.2344183635069053,IQR,balance_average
eus_USdpgqaWvmNVzm5wKPQDwf,balance_average,last_120_days,1004707849.3888332,balance,amount,Average balance,20.727962640066625,2.2843601034063235,2.2843601034063235,IQR,balance_average
eus_USdpgqaWvmNVzm5wKPQDwf,balance_average,last_180_days,1198597623.7783334,balance,amount,Average balance,20.904418064323067,2.325461334759529,2.325461334759529,IQR,balance_average
eus_USdpgqaWvmNVzm5wKPQDwf,balance_average,last_365_days,1395155173.2492876,balance,amount,Average balance,21.056271482054466,2.3608320947135146,2.3608320947135146,IQR,balance_average
eus_USdpgqaWvmNVzm5wKPQDwf,balance_average,last_3_calendar_months,982867159.7859784,balance,amount,Average balance,20.705984532444557,2.2792408088882503,2.2792408088882503,IQR,balance_average
eus_USdpgqaWvmNVzm5wKPQDwf,balance_average,last_6_calendar_months,1279620906.549558,balance,amount,Average balance,20.969829705035224,2.3406974715313633,2.3406974715313633,IQR,balance_average
eus_USdpgqaWvmNVzm5wKPQDwf,balance_average,last_12_calendar_months,1434270982.8846028,balance,amount,Average balance,21.083922531901965,2.367272770605061,2.367272770605061,IQR,balance_average
eus_8MYHvzxb8gbUXobiuEDCQi,balance_average,last_90_days,-33951541.76,balance,amount,Average balance,-17.34044485305728,5.582799578514735,5.582799578514735,IQR,balance_average
eus_8MYHvzxb8gbUXobiuEDCQi,balance_average,last_120_days,-94916754.93,balance,amount,Average balance,-18.368510812061995,5.822263890850067,5.822263890850067,IQR,balance_average
eus_8MYHvzxb8gbUXobiuEDCQi,balance_average,last_180_days,-138868680.6,balance,amount,Average balance,-18.749039307859345,5.9108992490894625,5.9108992490894625,IQR,balance_average
eus_8MYHvzxb8gbUXobiuEDCQi,balance_average,last_365_days,-80632987.94,balance,amount,Average balance,-18.20541841579926,5.784275269423494,5.784275269423494,IQR,balance_average
eus_8MYHvzxb8gbUXobiuEDCQi,balance_average,last_3_calendar_months,-129843136.3,balance,amount,Average balance,-18.681837643694468,5.895246167537564,5.895246167537564,IQR,balance_average
eus_8MYHvzxb8gbUXobiuEDCQi,balance_average,last_6_calendar_months,-138101844.8,balance,amount,Average balance,-18.743501983967246,5.909609456886555,5.909609456886555,IQR,balance_average
eus_8MYHvzxb8gbUXobiuEDCQi,balance_average,last_12_calendar_months,-89272503.01,balance,amount,Average balance,-18.307204092610927,5.807983901043676,5.807983901043676,IQR,balance_average
eus_23Me4cH9pV2TZXZDS8eygu,balance_average,last_30_days,-3495.037,balance,amount,Average balance,-8.159385320243448,3.444282989887054,3.444282989887054,IQR,balance_average
eus_23Me4cH9pV2TZXZDS8eygu,balance_average,last_90_days,-3380.953111,balance,amount,Average balance,-8.126208665080926,3.436555251365518,3.436555251365518,IQR,balance_average
eus_23Me4cH9pV2TZXZDS8eygu,balance_average,last_120_days,-1137.932083,balance,amount,Average balance,-7.037846333047727,3.1830462861777966,3.1830462861777966,IQR,balance_average
eus_23Me4cH9pV2TZXZDS8eygu,balance_average,last_1_calendar_months,-3630.834286,balance,amount,Average balance,-8.19749311257896,3.4531593233618776,3.4531593233618776,IQR,balance_average
eus_23Me4cH9pV2TZXZDS8eygu,balance_average,last_3_calendar_months,-2464.692,balance,amount,Average balance,-7.810227777302559,3.362954773360967,3.362954773360967,IQR,balance_average
eus_6L7VxSwuodjAovn4HQg64V,balance_average,last_120_days,-80.62857143,balance,amount,Average balance,-4.4021793407588605,2.5691282993742943,2.5691282993742943,IQR,balance_average
eus_6L7VxSwuodjAovn4HQg64V,balance_average,last_180_days,-101.150303,balance,amount,Average balance,-4.62644528748537,2.621365891955501,2.621365891955501,IQR,balance_average
eus_6L7VxSwuodjAovn4HQg64V,balance_average,last_3_calendar_months,-153.4891304,balance,amount,Average balance,-5.040123740464826,2.717722770036137,2.717722770036137,IQR,balance_average
eus_6L7VxSwuodjAovn4HQg64V,balance_average,last_6_calendar_months,-116.9486188,balance,amount,Average balance,-4.770249095738491,2.6548616805796796,2.6548616805796796,IQR,balance_average
eus_6L7VxSwuodjAovn4HQg64V,balance_average,last_12_calendar_months,-48.90945205,balance,amount,Average balance,-3.9102104046594794,2.454535454487731,2.454535454487731,IQR,balance_average
eus_dcbUhGbKpSHawNcNs7CrxJ,balance_average,last_30_days,-269.2471429,balance,amount,Average balance,-5.599336884400528,2.8479786060440557,2.8479786060440557,IQR,balance_average
eus_FNHCCieVRCevyB2tub6vXR,balance_average,last_30_days,-757.1624138,balance,amount,Average balance,-6.630897628917555,3.0882569482596067,3.0882569482596067,IQR,balance_average
eus_FNHCCieVRCevyB2tub6vXR,balance_average,last_90_days,-322.698427,balance,amount,Average balance,-5.77981230148264,2.8900162022376303,2.8900162022376303,IQR,balance_average
eus_FNHCCieVRCevyB2tub6vXR,balance_average,last_120_days,-209.7257983,balance,amount,Average balance,-5.350557754226115,2.790031231355887,2.790031231355887,IQR,balance_average
eus_FNHCCieVRCevyB2tub6vXR,balance_average,last_3_calendar_months,-26.0001087,balance,amount,Average balance,-3.295840891922151,2.311432211355485,2.311432211355485,IQR,balance_average
eus_XMMGBpqHqjixbD6iDg5vR4,balance_average,last_30_days,-784.0535714,balance,amount,Average balance,-6.6657519592755605,3.096375462619491,3.096375462619491,IQR,balance_average
eus_XMMGBpqHqjixbD6iDg5vR4,balance_average,last_90_days,-7056.688182,balance,amount,Average balance,-8.861872823888351,3.60791129166192,3.60791129166192,IQR,balance_average
eus_XMMGBpqHqjixbD6iDg5vR4,balance_average,last_120_days,-7032.260932,balance,amount,Average balance,-8.858405736714628,3.607103713472417,3.607103713472417,IQR,balance_average
eus_XMMGBpqHqjixbD6iDg5vR4,balance_average,last_180_days,-7440.092697,balance,amount,Average balance,-8.91477298491945,3.620233167094897,3.620233167094897,IQR,balance_average
eus_XMMGBpqHqjixbD6iDg5vR4,balance_average,last_365_days,-7655.344821,balance,amount,Average balance,-8.94328997143412,3.626875543010371,3.626875543010371,IQR,balance_average
eus_XMMGBpqHqjixbD6iDg5vR4,balance_average,last_3_calendar_months,-6389.090761,balance,amount,Average balance,-8.762503750870085,3.584765552296369,3.584765552296369,IQR,balance_average
eus_XMMGBpqHqjixbD6iDg5vR4,balance_average,last_6_calendar_months,-5832.107569,balance,amount,Average balance,-8.671305168037394,3.5635229406402744,3.5635229406402744,IQR,balance_average
eus_XMMGBpqHqjixbD6iDg5vR4,balance_average,last_12_calendar_months,-7596.267205,balance,amount,Average balance,-8.935543883321174,3.6250712699994727,3.6250712699994727,IQR,balance_average
eus_4pvpkcZ4K7ijmSkD2mAbk6,balance_average,last_90_days,-49411.32489,balance,amount,Average balance,-10.80795516375854,4.061206399026536,4.061206399026536,IQR,balance_average
eus_4pvpkcZ4K7ijmSkD2mAbk6,balance_average,last_120_days,-65534.31042,balance,amount,Average balance,-11.090344366748004,4.126982466906713,4.126982466906713,IQR,balance_average
eus_4pvpkcZ4K7ijmSkD2mAbk6,balance_average,last_180_days,-79712.10239,balance,amount,Average balance,-11.28618924762806,4.1726000260852505,4.1726000260852505,IQR,balance_average
eus_4pvpkcZ4K7ijmSkD2mAbk6,balance_average,last_365_days,-111352.8834,balance,amount,Average balance,-11.620468547694797,4.250462698239003,4.250462698239003,IQR,balance_average
eus_4pvpkcZ4K7ijmSkD2mAbk6,balance_average,last_1_calendar_months,-14147.63933,balance,amount,Average balance,-9.557373738023646,3.7699122281516764,3.7699122281516764,IQR,balance_average
eus_4pvpkcZ4K7ijmSkD2mAbk6,balance_average,last_3_calendar_months,-89356.89067,balance,amount,Average balance,-11.400404828607725,4.199203917905338,4.199203917905338,IQR,balance_average
eus_4pvpkcZ4K7ijmSkD2mAbk6,balance_average,last_6_calendar_months,-99218.98646,balance,amount,Average balance,-11.505094749390608,4.223589026340388,4.223589026340388,IQR,balance_average
eus_4pvpkcZ4K7ijmSkD2mAbk6,balance_average,last_12_calendar_months,-121602.6169,balance,amount,Average balance,-11.708521992315273,4.270972722309067,4.270972722309067,IQR,balance_average
eus_FMkqcAUq2wB8xcRM5WSzRp,balance_average,last_90_days,-3327.724,balance,amount,Average balance,-8.11034432635787,3.4328600186523865,3.4328600186523865,IQR,balance_average
eus_FMkqcAUq2wB8xcRM5WSzRp,balance_average,last_120_days,-5878.459217,balance,amount,Average balance,-8.679220066765224,3.5653665342000673,3.5653665342000673,IQR,balance_average
eus_FMkqcAUq2wB8xcRM5WSzRp,balance_average,last_180_days,-8000.222171,balance,amount,Average balance,-8.987349580368615,3.637138215227898,3.637138215227898,IQR,balance_average
eus_FMkqcAUq2wB8xcRM5WSzRp,balance_average,last_365_days,-10769.88139,balance,amount,Average balance,-9.284601604313535,3.7063762352992624,3.7063762352992624,IQR,balance_average
eus_FMkqcAUq2wB8xcRM5WSzRp,balance_average,last_1_calendar_months,-15605.44161,balance,amount,Average balance,-9.65543903172604,3.792754282121774,3.792754282121774,IQR,balance_average
eus_FMkqcAUq2wB8xcRM5WSzRp,balance_average,last_3_calendar_months,-8302.836304,balance,amount,Average balance,-9.024472892301926,3.645785236643067,3.645785236643067,IQR,balance_average
eus_FMkqcAUq2wB8xcRM5WSzRp,balance_average,last_6_calendar_months,-10223.00304,balance,amount,Average balance,-9.232493473956865,3.6942388451895662,3.6942388451895662,IQR,balance_average
eus_FMkqcAUq2wB8xcRM5WSzRp,balance_average,last_12_calendar_months,-9978.128548,balance,amount,Average balance,-9.208251045653231,3.6885921292641712,3.6885921292641712,IQR,balance_average
eus_ecyqE7TRsonFrVwmSekwSy,balance_average,last_120_days,0.0448408242350525,balance,amount,Average balance,0.04386455250853614,1.5335246650075849,1.5335246650075849,IQR,balance_average
eus_ecyqE7TRsonFrVwmSekwSy,balance_average,last_1_calendar_months,0.1383201132618596,balance,amount,Average balance,0.1295535907544327,1.5135653750043494,1.5135653750043494,IQR,balance_average
